"Timestamp","Open","High","Low","Close"
"20050110 00:00",5.411,5.524,5.383,5.514
"20050111 00:00",5.503,5.533,5.425,5.453
"20050112 00:00",5.443,5.443,5.352,5.362
"20050113 00:00",5.365,5.402,5.289,5.402
"20050114 00:00",5.377,5.379,5.246,5.269
"20050118 00:00",5.2,5.209,5.144,5.154
"20050119 00:00",5.157,5.234,5.157,5.197
"20050120 00:00",5.194,5.261,5.174,5.251
"20050121 00:00",5.249,5.264,5.173,5.188
"20050124 00:00",5.203,5.268,5.203,5.217
"20050125 00:00",5.212,5.297,5.172,5.277
"20050126 00:00",5.275,5.312,5.242,5.244
"20050127 00:00",5.237,5.242,5.171,5.171
"20050128 00:00",5.169,5.191,5.141,5.156
"20050131 00:00",5.115,5.2,5.105,5.16
"20050201 00:00",5.167,5.197,5.074,5.079
"20050202 00:00",5.084,5.104,5.064,5.069
"20050203 00:00",5.066,5.093,5.028,5.033
"20050204 00:00",5.031,5.046,4.998,5.008
"20050207 00:00",5.002,5.085,4.997,5.027
"20050208 00:00",5.029,5.069,5.022,5.052
"20050209 00:00",5.041,5.131,5.041,5.116
"20050210 00:00",5.111,5.206,5.106,5.176
"20050211 00:00",5.174,5.296,5.154,5.271
"20050214 00:00",5.275,5.38,5.27,5.37
"20050215 00:00",5.36,5.387,5.33,5.347
"20050216 00:00",5.337,5.352,5.292,5.35
"20050217 00:00",5.345,5.543,5.332,5.532
"20050218 00:00",5.537,5.673,5.51,5.552
"20050222 00:00",5.622,5.888,5.62,5.837
"20050223 00:00",5.832,5.842,5.742,5.827
"20050224 00:00",5.775,5.932,5.732,5.732
"20050225 00:00",5.737,6.062,5.71,6.052
"20050228 00:00",6.057,6.242,6.055,6.222
"20050301 00:00",6.132,6.262,6.122,6.137
"20050302 00:00",6.132,6.332,6.132,6.292
"20050303 00:00",6.282,6.282,6.167,6.282
"20050304 00:00",6.272,6.352,6.207,6.292
"20050307 00:00",6.342,6.385,6.152,6.162
"20050308 00:00",6.167,6.312,6.092,6.262
"20050309 00:00",6.267,6.322,6.222,6.287
"20050310 00:00",6.285,6.402,6.252,6.392
"20050311 00:00",6.39,6.662,6.382,6.632
"20050314 00:00",6.567,6.642,6.532,6.567
"20050315 00:00",6.562,6.847,6.562,6.812
"20050316 00:00",6.8,6.92,6.722,6.742
"20050317 00:00",6.722,6.787,6.482,6.732
"20050318 00:00",6.712,6.797,6.462,6.482
"20050321 00:00",6.472,6.527,6.252,6.272
"20050322 00:00",6.277,6.347,6.267,6.277
"20050323 00:00",6.272,6.272,6.142,6.242
"20050324 00:00",6.234,6.327,6.172,6.292
"20050328 00:00",6.282,6.322,6.207,6.232
"20050329 00:00",6.234,6.286,6.216,6.241
"20050330 00:00",6.249,6.442,6.236,6.414
"20050331 00:00",6.411,6.612,6.231,6.271
"20050401 00:00",6.301,6.321,6.101,6.141
"20050404 00:00",6.151,6.206,6.101,6.146
"20050405 00:00",6.139,6.231,6.081,6.181
"20050406 00:00",6.176,6.276,6.161,6.241
"20050407 00:00",6.236,6.301,6.201,6.241
"20050408 00:00",6.259,6.281,6.086,6.131
"20050411 00:00",6.121,6.181,6.021,6.171
"20050412 00:00",6.186,6.241,6.136,6.186
"20050413 00:00",6.181,6.251,6.111,6.236
"20050414 00:00",6.223,6.266,6.161,6.176
"20050415 00:00",6.17,6.225,6.145,6.175
"20050418 00:00",6.157,6.187,6.107,6.122
"20050419 00:00",6.12,6.356,6.117,6.351
"20050420 00:00",6.349,6.436,6.292,6.352
"20050421 00:00",6.349,6.437,6.297,6.417
"20050422 00:00",6.407,6.434,6.343,6.368
"20050425 00:00",6.408,6.526,6.369,6.384
"20050426 00:00",6.379,6.424,6.355,6.397
"20050427 00:00",6.405,6.424,6.271,6.306
"20050428 00:00",6.321,6.373,6.212,6.217
"20050429 00:00",6.212,6.302,6.192,6.232
"20050502 00:00",6.186,6.243,6.124,6.234
"20050503 00:00",6.256,6.283,6.164,6.219
"20050504 00:00",6.209,6.264,6.185,6.215
"20050505 00:00",6.23,6.27,6.215,6.255
"20050506 00:00",6.253,6.375,6.221,6.365
"20050509 00:00",6.366,6.441,6.327,6.351
"20050510 00:00",6.359,6.404,6.297,6.307
"20050511 00:00",6.317,6.347,6.248,6.308
"20050512 00:00",6.295,6.328,6.179,6.209
"20050513 00:00",6.201,6.221,6.035,6.11
"20050516 00:00",6.098,6.221,6.096,6.221
"20050517 00:00",6.211,6.231,6.136,6.181
"20050518 00:00",6.184,6.376,6.147,6.311
"20050519 00:00",6.304,6.354,6.257,6.272
"20050520 00:00",6.257,6.357,6.255,6.302
"20050523 00:00",6.333,6.463,6.333,6.383
"20050524 00:00",6.369,6.434,6.344,6.429
"20050525 00:00",6.431,6.643,6.429,6.643
"20050526 00:00",6.616,6.749,6.604,6.734
"20050527 00:00",6.729,6.784,6.625,6.659
