"Timestamp","Open","High","Low","Close"
"20040507 00:00",106.538,107.16,104.739,104.926
"20040510 00:00",105.027,105.334,104.608,104.671
"20040511 00:00",104.701,105.256,104.607,105.225
"20040512 00:00",105.192,105.312,104.46,104.491
"20040513 00:00",104.521,104.609,103.946,103.977
"20040514 00:00",103.976,105.128,103.499,105.033
"20040517 00:00",104.945,106.002,104.914,105.97
"20040518 00:00",105.969,105.969,105.241,105.551
"20040519 00:00",105.549,105.58,104.694,105.131
"20040520 00:00",105.13,105.967,104.967,105.966
"20040521 00:00",105.871,106.272,105.266,105.328
"20040524 00:00",105.271,105.858,104.989,105.794
"20040525 00:00",105.761,106.161,105.636,106.002
"20040526 00:00",106,106.648,105.969,106.648
"20040527 00:00",106.344,107.221,106.053,107.093
"20040528 00:00",107.092,107.148,106.357,106.577
"20040601 00:00",106.317,106.472,105.296,105.8
"20040602 00:00",105.767,105.924,105.314,105.409
"20040603 00:00",105.439,105.81,104.927,105.65
"20040604 00:00",105.617,106.338,105.006,105.038
"20040607 00:00",104.95,105.194,104.69,105.161
"20040608 00:00",105.128,105.308,104.552,105.244
"20040609 00:00",105.211,105.303,104.349,104.822
"20040610 00:00",104.788,105.159,104.531,105.031
"20040614 00:00",104.521,104.862,104.007,104.1
"20040615 00:00",104.13,106.553,104.067,106.458
"20040616 00:00",106.456,106.488,105.628,105.941
"20040617 00:00",105.876,106.624,105.523,106.561
"20040618 00:00",106.559,106.932,106.077,106.233
"20040621 00:00",106.208,106.579,105.987,106.387
"20040622 00:00",106.386,106.51,105.965,105.997
"20040623 00:00",105.995,106.492,105.799,106.332
"20040624 00:00",106.331,107.396,106.267,106.952
"20040625 00:00",106.982,107.259,106.659,107.003
"20040628 00:00",107.009,107.162,105.675,105.926
"20040629 00:00",105.925,106.546,105.634,106.482
"20040630 00:00",106.481,107.795,106.288,107.764
"20040701 00:00",107.668,107.91,107.092,107.783
"20040702 00:00",107.75,109.92,107.556,108.971
"20040706 00:00",108.963,109.303,108.639,108.764
"20040707 00:00",108.762,108.944,108.536,108.72
"20040708 00:00",108.719,109.121,108.397,108.74
"20040709 00:00",108.77,108.95,108.51,108.917
"20040712 00:00",108.891,109.229,108.856,109.038
"20040713 00:00",109.005,109.068,108.273,108.806
"20040714 00:00",108.773,109.27,108.45,108.636
"20040715 00:00",108.666,109.038,108.441,108.719
"20040716 00:00",108.78,110.218,108.585,110.186
"20040719 00:00",110.129,110.246,109.873,110.213
"20040720 00:00",110.18,110.211,108.974,109.193
"20040721 00:00",109.129,109.192,108.335,108.835
"20040722 00:00",108.865,109.267,108.576,109.106
"20040723 00:00",109.042,109.41,108.911,109.377
"20040726 00:00",109.289,109.377,108.618,108.649
"20040727 00:00",108.711,108.771,107.191,107.191
"20040728 00:00",107.158,107.526,106.805,107.399
