"Timestamp","Open","High","Low","Close"
"20040309 00:00",2.8654,2.9528,2.8654,2.9503
"20040310 00:00",2.9503,2.9652,2.9102,2.9152
"20040311 00:00",2.9351,2.9551,2.9176,2.9351
"20040312 00:00",2.9425,2.9628,2.9332,2.9579
"20040315 00:00",2.9476,3.0244,2.9476,3.017
"20040316 00:00",3.0148,3.0326,2.9885,3.0008
"20040317 00:00",2.9986,3.0385,2.9794,3.0312
"20040318 00:00",3.0265,3.0812,3.0216,3.0665
"20040319 00:00",3.0643,3.0944,3.0452,3.0674
"20040322 00:00",3.0819,3.1391,3.0819,3.1367
"20040323 00:00",3.1295,3.1296,3.1006,3.1056
"20040324 00:00",3.1034,3.136,3.0278,3.0451
"20040325 00:00",3.0478,3.0705,3.009,3.0214
"20040326 00:00",3.0241,3.0419,2.9878,3.0149
"20040329 00:00",3.0071,3.0219,2.9756,3.0078
"20040330 00:00",3.0081,3.0852,3.0056,3.0803
"20040331 00:00",3.083,3.1748,3.0706,3.1675
"20040401 00:00",3.1555,3.2697,3.1505,3.2129
"20040402 00:00",3.2107,3.2707,3.2107,3.2633
"20040405 00:00",3.268,3.313,3.2266,3.2613
"20040406 00:00",3.2517,3.2572,3.2129,3.2376
"20040407 00:00",3.2329,3.2829,3.2329,3.2707
"20040408 00:00",3.2685,3.3161,3.2543,3.2717
"20040412 00:00",3.2675,3.2799,3.1841,3.1841
"20040413 00:00",3.1918,3.1918,3.086,3.086
"20040414 00:00",3.0838,3.1514,3.067,3.1415
"20040415 00:00",3.1417,3.177,2.9391,3.0681
"20040416 00:00",3.0485,3.1285,3.0436,3.1136
"20040419 00:00",3.1232,3.1456,3.0816,3.0867
"20040420 00:00",3.0894,3.0919,3.0553,3.0653
"20040421 00:00",3.073,3.0755,2.9769,3.0191
"20040422 00:00",3.0193,3.0546,3.0125,3.0225
"20040423 00:00",3.0203,3.0501,2.9935,3.0135
"20040426 00:00",3.0131,3.0131,2.959,2.9989
"20040427 00:00",2.9941,3.1142,2.9941,3.0744
"20040428 00:00",3.0746,3.0896,3.033,3.0704
"20040429 00:00",3.0681,3.131,3.0561,3.1261
"20040430 00:00",3.1213,3.2042,3.1213,3.137
"20040503 00:00",3.1466,3.1797,3.1292,3.1747
"20040504 00:00",3.1675,3.188,3.1457,3.1682
"20040505 00:00",3.1711,3.1711,3.1068,3.1343
"20040506 00:00",3.132,3.1321,3.0455,3.0504
"20040507 00:00",3.0557,3.0838,3.0038,3.0688
"20040510 00:00",3.0361,3.0362,2.9468,2.9468
"20040511 00:00",2.9621,2.9725,2.9426,2.9602
"20040512 00:00",2.963,2.9909,2.8936,2.9486
"20040513 00:00",2.9414,2.9414,2.877,2.8895
"20040514 00:00",2.9248,2.9248,2.8487,2.8783
"20040517 00:00",2.863,2.9054,2.8335,2.9005
"20040518 00:00",2.9056,2.9302,2.8497,2.8718
"20040519 00:00",2.8769,2.9391,2.8721,2.9341
"20040520 00:00",2.9368,2.9516,2.8439,2.876
"20040521 00:00",2.8762,2.8914,2.8299,2.8497
"20040524 00:00",2.859,2.9237,2.859,2.9138
"20040525 00:00",2.9165,3.0057,2.9141,2.9911
"20040526 00:00",2.9962,3.0065,2.9573,2.9624
"20040527 00:00",2.9552,3.0001,2.9287,2.946
"20040528 00:00",2.9462,3.0183,2.9196,2.9937
"20040601 00:00",3.0361,3.1997,3.0361,3.1997
"20040602 00:00",3.2147,3.2301,3.161,3.1759
"20040603 00:00",3.1786,3.1786,3.0632,3.0756
"20040604 00:00",3.0635,3.0936,3.0369,3.0444
"20040607 00:00",3.0068,3.0068,2.9233,2.9704
"20040608 00:00",2.9657,2.9805,2.934,2.9391
"20040609 00:00",2.9467,2.9593,2.925,2.9474
"20040610 00:00",2.9451,2.9575,2.8169,2.8294
"20040614 00:00",2.8569,2.8748,2.8176,2.8575
"20040615 00:00",2.8602,2.8602,2.7766,2.7766
"20040616 00:00",2.7842,2.8145,2.7774,2.7972
"20040617 00:00",2.7925,2.8124,2.731,2.7534
"20040618 00:00",2.7487,2.7789,2.717,2.722
"20040621 00:00",2.7089,2.7368,2.6771,2.7219
"20040622 00:00",2.7295,2.737,2.6481,2.6581
"20040623 00:00",2.6583,2.7334,2.6385,2.7285
"20040624 00:00",2.7386,2.7588,2.7019,2.7168
